GHO|Indicator|PUBLISHSTATE|PUBLISH STATES|YEAR|Year|REGION|WHO region|ISO|Country|Value
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1992|1992|AMR|Americas|CHL|Chile|0.021
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|COK|Cook Islands|0.5
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|ETH|Ethiopia|0.217
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2003|2003|AFR|Africa|GMB|Gambia|0.679
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|GMB|Gambia|0.725
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|GRD|Grenada|0.556
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1998|1998|AMR|Americas|KNA|Saint Kitts and Nevis|0.744
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|KNA|Saint Kitts and Nevis|0.744
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1996|1996|AMR|Americas|KNA|Saint Kitts and Nevis|0.386
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1993|1993|SEAR|South-East Asia|MDV|Maldives|4
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|MMR|Myanmar|0.989
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2012|2012|SEAR|South-East Asia|MMR|Myanmar|0.21
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1994|1994|EMR|Eastern Mediterranean|PAK|Pakistan|0.034
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|PNG|Papua New Guinea|0.624
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|RWA|Rwanda|1.415
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|SDN|Sudan|0.169
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|YEM|Yemen|0.291
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1996|1996|WPR|Western Pacific|AUS|Australia|0.039
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2006|2006|WPR|Western Pacific|AUS|Australia|0.05
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|BLZ|Belize|0.543
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2002|2002|AFR|Africa|BWA|Botswana|0.487
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1999|1999|AFR|Africa|BWA|Botswana|0.457
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|COM|Comoros|0.052
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|DJI|Djibouti|0.032
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2003|2003|AFR|Africa|ETH|Ethiopia|0.264
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GMB|Gambia|0.705
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2003|2003|AMR|Americas|GRD|Grenada|0.563
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|GRD|Grenada|0.556
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|JOR|Jordan|0.178
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|WPR|Western Pacific|KHM|Cambodia|0.113
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1995|1995|AMR|Americas|KNA|Saint Kitts and Nevis|0.386
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|MDV|Maldives|2.269
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|SEAR|South-East Asia|MDV|Maldives|2.17
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|SEAR|South-East Asia|MMR|Myanmar|0.076
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|MRT|Mauritania|0.284
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MRT|Mauritania|0.144
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|NGA|Nigeria|0.14
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|NRU|Nauru|1
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1996|1996|EMR|Eastern Mediterranean|PAK|Pakistan|0.034
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1998|1998|EMR|Eastern Mediterranean|PAK|Pakistan|0.037
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|SWZ|Swaziland|4.34
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|TGO|Togo|0.095
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|EMR|Eastern Mediterranean|YEM|Yemen|0.001
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|ZAF|South Africa|0.203
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|BGD|Bangladesh|0.309
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|BTN|Bhutan|0.023
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|BWA|Botswana|0.521
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2003|2003|AFR|Africa|BWA|Botswana|0.486
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|CAF|Central African Republic|0.054
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|CPV|Cabo Verde|0.137
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|ETH|Ethiopia|0.035
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|ETH|Ethiopia|0.296
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|GIN|Guinea|0.018
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|GIN|Guinea|0.011
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1998|1998|AMR|Americas|GRD|Grenada|0.488
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1993|1993|AMR|Americas|KNA|Saint Kitts and Nevis|0.395
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1994|1994|AMR|Americas|KNA|Saint Kitts and Nevis|0.395
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|KNA|Saint Kitts and Nevis|0.395
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1991|1991|SEAR|South-East Asia|MDV|Maldives|4.18
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MLI|Mali|0.005
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|MMR|Myanmar|0.08
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|MNG|Mongolia|0.022
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|NGA|Nigeria|0.911
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|NPL|Nepal|0.63
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1992|1992|EMR|Eastern Mediterranean|PAK|Pakistan|0.033
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1993|1993|EMR|Eastern Mediterranean|PAK|Pakistan|0.033
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|TCD|Chad|0.03
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2000|2000|SEAR|South-East Asia|THA|Thailand|0.059
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|VUT|Vanuatu|0.946
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|ZMB|Zambia|0.732
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BFA|Burkina Faso|0.096
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|BFA|Burkina Faso|0.091
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|BWA|Botswana|0.523
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|AFR|Africa|BWA|Botswana|0.469
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1998|1998|AFR|Africa|BWA|Botswana|0.446
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|WPR|Western Pacific|CHN|China|0.084
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|COG|Congo|0.032
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2002|2002|AFR|Africa|DZA|Algeria|0.034
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|ETH|Ethiopia|0.112
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|FSM|Micronesia (Federated States of)|0.274
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GHA|Ghana|0.192
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|GUY|Guyana|0.326
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|JAM|Jamaica|0.271
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|AMR|Americas|KNA|Saint Kitts and Nevis|1.143
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1990|1990|AMR|Americas|KNA|Saint Kitts and Nevis|0.415
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1991|1991|AMR|Americas|KNA|Saint Kitts and Nevis|0.415
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|SEAR|South-East Asia|MDV|Maldives|1.741
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|MLI|Mali|0.077
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|MMR|Myanmar|0.081
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MUS|Mauritius|0.191
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|NGA|Nigeria|0.137
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|EMR|Eastern Mediterranean|PAK|Pakistan|0.066
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|PAK|Pakistan|0.06
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2000|2000|EMR|Eastern Mediterranean|PAK|Pakistan|0.038
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|1999|1999|EMR|Eastern Mediterranean|PAK|Pakistan|0.038
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|SLE|Sierra Leone|0.022
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|TLS|Timor-Leste|2.021
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|UGA|Uganda|0.188
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|VUT|Vanuatu|0.516
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BEN|Benin|0.013
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2011|2011|SEAR|South-East Asia|BGD|Bangladesh|0.334
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|AMR|Americas|BOL|Bolivia (Plurinational State of)|0.119
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|BTN|Bhutan|0.2
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2012|2012|SEAR|South-East Asia|BTN|Bhutan|0.854
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|CHN|China|0.827
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|DZA|Algeria|0.029
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|ETH|Ethiopia|0.364
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|GNB|Guinea-Bissau|2.917
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|AMR|Americas|GRD|Grenada|0.556
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|LBR|Liberia|0.041
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MDG|Madagascar|0.022
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|MWI|Malawi|0.732
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|MYS|Malaysia|0.444
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|PAK|Pakistan|0.063
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|PAK|Pakistan|0.039
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|SLE|Sierra Leone|0.108
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|SLE|Sierra Leone|0.022
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|ZMB|Zambia|0.841
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|BFA|Burkina Faso|0.129
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|BTN|Bhutan|0.105
HRH_29|Community and traditional health workers density (per 1000 population)|PUBLISHED|Published|2000|2000|AFR|Africa|BWA|Botswana|0.736
