"State Code"|"State Name"|"District Code"|"District Name"|"TRU"|"Water-in-premises"|"Water.out.premises"|"Unimproved.sanitation"|"Unsafe.drainage"
"24"|"GUJARAT"|"477"|"Jamnagar"|"Urban"|78.9|21.1|17.5|69.6
"24"|"GUJARAT"|"478"|"Porbandar "|"Total"|58.4|41.6|42.5|91.6
"24"|"GUJARAT"|"478"|"Porbandar "|"Rural"|49|51|61.3|96.6
"24"|"GUJARAT"|"478"|"Porbandar "|"Urban"|68.3|31.7|23.2|86.4
"24"|"GUJARAT"|"479"|"Junagadh"|"Total"|60.3|39.7|40.7|81.4
"24"|"GUJARAT"|"479"|"Junagadh"|"Rural"|54.7|45.3|54.2|94.1
"24"|"GUJARAT"|"479"|"Junagadh"|"Urban"|71.2|28.8|14.7|56.8
"24"|"GUJARAT"|"480"|"Amreli"|"Total"|65|35|41.5|85.8
"24"|"GUJARAT"|"480"|"Amreli"|"Rural"|61.1|38.9|48.1|87.9
"24"|"GUJARAT"|"480"|"Amreli"|"Urban"|76.3|23.7|22|79.7
"24"|"GUJARAT"|"481"|"Bhavnagar"|"Total"|66.6|33.4|46.6|60
"24"|"GUJARAT"|"481"|"Bhavnagar"|"Rural"|56.5|43.5|68.2|82.3
"24"|"GUJARAT"|"481"|"Bhavnagar"|"Urban"|79.6|20.4|19.2|31.5
"24"|"GUJARAT"|"482"|"Anand  "|"Total"|66.4|33.6|46.4|70.3
"24"|"GUJARAT"|"482"|"Anand  "|"Rural"|59.7|40.3|59.1|80.1
"24"|"GUJARAT"|"482"|"Anand  "|"Urban"|81.7|18.3|17.4|47.8
"24"|"GUJARAT"|"483"|"Kheda"|"Total"|50.5|49.5|63.1|80.9
"24"|"GUJARAT"|"483"|"Kheda"|"Rural"|42|58|75|93.1
"24"|"GUJARAT"|"483"|"Kheda"|"Urban"|79.9|20.1|21.8|39.1
"24"|"GUJARAT"|"484"|"Panch Mahals"|"Total"|28.9|71.1|73.8|96.2
"24"|"GUJARAT"|"484"|"Panch Mahals"|"Rural"|21|79|84.1|98.4
"24"|"GUJARAT"|"484"|"Panch Mahals"|"Urban"|72.8|27.2|16.4|83.5
"24"|"GUJARAT"|"485"|"Dohad  "|"Total"|16.5|83.5|87.6|97.4
"24"|"GUJARAT"|"485"|"Dohad  "|"Rural"|10.9|89.1|94.5|99.5
"24"|"GUJARAT"|"485"|"Dohad  "|"Urban"|64|36|28.7|79.4
"24"|"GUJARAT"|"486"|"Vadodara"|"Total"|64.4|35.6|38.7|51.6
"24"|"GUJARAT"|"486"|"Vadodara"|"Rural"|41.6|58.4|72.1|89.6
"24"|"GUJARAT"|"486"|"Vadodara"|"Urban"|85.2|14.8|8.5|17.1
"24"|"GUJARAT"|"487"|"Narmada"|"Total"|33.4|66.6|79.3|94.8
"24"|"GUJARAT"|"487"|"Narmada"|"Rural"|27.8|72.2|85.7|97.1
"24"|"GUJARAT"|"487"|"Narmada"|"Urban"|80.1|19.9|25.9|75.8
"24"|"GUJARAT"|"488"|"Bharuch"|"Total"|61.1|38.9|39.7|67.3
"24"|"GUJARAT"|"488"|"Bharuch"|"Rural"|51.9|48.1|55.1|85.9
"24"|"GUJARAT"|"488"|"Bharuch"|"Urban"|78|22|11.5|33.1
"24"|"GUJARAT"|"489"|"The Dangs"|"Total"|11.3|88.7|73.5|98.7
"24"|"GUJARAT"|"489"|"The Dangs"|"Rural"|9.9|90.1|76.6|99.6
"24"|"GUJARAT"|"489"|"The Dangs"|"Urban"|24.4|75.6|43.6|89
"24"|"GUJARAT"|"490"|"Navsari  "|"Total"|53.6|46.4|43.7|71.3
"24"|"GUJARAT"|"490"|"Navsari  "|"Rural"|41.3|58.7|56.3|93
"24"|"GUJARAT"|"490"|"Navsari  "|"Urban"|81.2|18.8|14.9|22.6
"24"|"GUJARAT"|"491"|"Valsad"|"Total"|45.2|54.8|53.7|79.3
"24"|"GUJARAT"|"491"|"Valsad"|"Rural"|31.9|68.1|73.4|96.3
"24"|"GUJARAT"|"491"|"Valsad"|"Urban"|64.7|35.3|24.8|54.4
"24"|"GUJARAT"|"492"|"Surat"|"Total"|77.6|22.4|15.9|23.6
"24"|"GUJARAT"|"492"|"Surat"|"Rural"|44.4|55.6|52|78
"24"|"GUJARAT"|"492"|"Surat"|"Urban"|86.1|13.9|6.8|9.8
"24"|"GUJARAT"|"493"|"Tapi"|"Total"|28.3|71.7|72.9|91.9
"24"|"GUJARAT"|"493"|"Tapi"|"Rural"|23.6|76.4|78|96.8
"24"|"GUJARAT"|"493"|"Tapi"|"Urban"|73.1|26.9|23.3|44
"25"|"DAMAN & DIU"|"494"|"Diu"|"Total"|84.4|15.6|41.6|73.8
"25"|"DAMAN & DIU"|"494"|"Diu"|"Rural"|80.6|19.4|57|96.2
"25"|"DAMAN & DIU"|"494"|"Diu"|"Urban"|88.3|11.7|25.8|50.8
"25"|"DAMAN & DIU"|"495"|"Daman"|"Total"|74.7|25.3|17.9|58.2
"25"|"DAMAN & DIU"|"495"|"Daman"|"Rural"|66.7|33.3|43.2|83.6
"25"|"DAMAN & DIU"|"495"|"Daman"|"Urban"|76.1|23.9|13.3|53.8
"26"|"DADRA & NAGAR HAVELI"|"496"|"Dadra & Nagar Haveli"|"Total"|52.6|47.4|45.7|73
"26"|"DADRA & NAGAR HAVELI"|"496"|"Dadra & Nagar Haveli"|"Rural"|32.6|67.4|73.9|94.2
"26"|"DADRA & NAGAR HAVELI"|"496"|"Dadra & Nagar Haveli"|"Urban"|71.5|28.5|19.2|53
"27"|"MAHARASHTRA"|"497"|"Nandurbar"|"Total"|36.9|63.1|73|86.7
"27"|"MAHARASHTRA"|"497"|"Nandurbar"|"Rural"|31.1|68.9|79.5|92.3
"27"|"MAHARASHTRA"|"497"|"Nandurbar"|"Urban"|68.9|31.1|37.4|56.1
"27"|"MAHARASHTRA"|"498"|"Dhule"|"Total"|60.2|39.8|69.7|91
"27"|"MAHARASHTRA"|"498"|"Dhule"|"Rural"|53.1|46.9|82.2|93.1
"27"|"MAHARASHTRA"|"498"|"Dhule"|"Urban"|79.6|20.4|35.4|85.5
"27"|"MAHARASHTRA"|"499"|"Jalgaon"|"Total"|64.3|35.7|65|91.3
"27"|"MAHARASHTRA"|"499"|"Jalgaon"|"Rural"|58.8|41.2|77.9|94.2
"27"|"MAHARASHTRA"|"499"|"Jalgaon"|"Urban"|76.8|23.2|35.8|84.9
"27"|"MAHARASHTRA"|"500"|"Buldana"|"Total"|44.8|55.2|65.6|90.9
"27"|"MAHARASHTRA"|"500"|"Buldana"|"Rural"|40.4|59.6|71.8|91.1
"27"|"MAHARASHTRA"|"500"|"Buldana"|"Urban"|62.8|37.2|40|90.3
"27"|"MAHARASHTRA"|"501"|"Akola"|"Total"|48.7|51.3|56.7|92.8
"27"|"MAHARASHTRA"|"501"|"Akola"|"Rural"|40|60|70.7|93.7
"27"|"MAHARASHTRA"|"501"|"Akola"|"Urban"|63.7|36.3|32.4|91.4
"27"|"MAHARASHTRA"|"502"|"Washim"|"Total"|35.9|64.1|67.3|86.1
"27"|"MAHARASHTRA"|"502"|"Washim"|"Rural"|31.9|68.1|73.6|85.7
"27"|"MAHARASHTRA"|"502"|"Washim"|"Urban"|57.7|42.3|33.7|88.1
"27"|"MAHARASHTRA"|"503"|"Amravati"|"Total"|55.6|44.4|48.1|92.6
"27"|"MAHARASHTRA"|"503"|"Amravati"|"Rural"|48.3|51.7|60.6|93.8
"27"|"MAHARASHTRA"|"503"|"Amravati"|"Urban"|70|30|23.2|90.4
"27"|"MAHARASHTRA"|"504"|"Wardha"|"Total"|57.2|42.8|44.1|88.9
"27"|"MAHARASHTRA"|"504"|"Wardha"|"Rural"|49.7|50.3|53.8|88.6
"27"|"MAHARASHTRA"|"504"|"Wardha"|"Urban"|74.2|25.8|22.2|89.5
"27"|"MAHARASHTRA"|"505"|"Nagpur"|"Total"|71.4|28.6|25.6|42.8
"27"|"MAHARASHTRA"|"505"|"Nagpur"|"Rural"|49.6|50.4|54.6|83.5
"27"|"MAHARASHTRA"|"505"|"Nagpur"|"Urban"|81.9|18.1|11.5|23.1
"27"|"MAHARASHTRA"|"506"|"Bhandara"|"Total"|40.1|59.9|41.4|86.9
"27"|"MAHARASHTRA"|"506"|"Bhandara"|"Rural"|32.5|67.5|47.4|91.6
"27"|"MAHARASHTRA"|"506"|"Bhandara"|"Urban"|72.2|27.8|16.1|67.1
"27"|"MAHARASHTRA"|"507"|"Gondiya"|"Total"|32.7|67.3|53|91.6
"27"|"MAHARASHTRA"|"507"|"Gondiya"|"Rural"|27.5|72.5|58.8|94.7
"27"|"MAHARASHTRA"|"507"|"Gondiya"|"Urban"|59.2|40.8|23.6|76
"27"|"MAHARASHTRA"|"508"|"Gadchiroli"|"Total"|27|73|74.9|95.6
"27"|"MAHARASHTRA"|"508"|"Gadchiroli"|"Rural"|21.4|78.6|79.7|96.8
"27"|"MAHARASHTRA"|"508"|"Gadchiroli"|"Urban"|72.4|27.6|35.1|86.4
"27"|"MAHARASHTRA"|"509"|"Chandrapur"|"Total"|41|59|58.1|85.2
"27"|"MAHARASHTRA"|"509"|"Chandrapur"|"Rural"|26.3|73.7|72.7|94.2
"27"|"MAHARASHTRA"|"509"|"Chandrapur"|"Urban"|70.3|29.7|29.2|67.3
"27"|"MAHARASHTRA"|"510"|"Yavatmal"|"Total"|35.7|64.3|69.7|91.4
"27"|"MAHARASHTRA"|"510"|"Yavatmal"|"Rural"|28|72|79.1|93.8
"27"|"MAHARASHTRA"|"510"|"Yavatmal"|"Urban"|66.9|33.1|32.3|81.8
"27"|"MAHARASHTRA"|"511"|"Nanded"|"Total"|38.1|61.9|68.8|88.4
"27"|"MAHARASHTRA"|"511"|"Nanded"|"Rural"|28.2|71.8|81.6|95.7
"27"|"MAHARASHTRA"|"511"|"Nanded"|"Urban"|66.5|33.5|32|67.4
"27"|"MAHARASHTRA"|"512"|"Hingoli"|"Total"|36.8|63.2|69.1|91.4
"27"|"MAHARASHTRA"|"512"|"Hingoli"|"Rural"|32.4|67.6|73.9|92.8
"27"|"MAHARASHTRA"|"512"|"Hingoli"|"Urban"|63.9|36.1|40.4|82.9
"27"|"MAHARASHTRA"|"513"|"Parbhani"|"Total"|43.7|56.3|72.6|93.3
"27"|"MAHARASHTRA"|"513"|"Parbhani"|"Rural"|33.1|66.9|87.3|96.4
"27"|"MAHARASHTRA"|"513"|"Parbhani"|"Urban"|69.7|30.3|36.4|85.8
"27"|"MAHARASHTRA"|"514"|"Jalna"|"Total"|38.6|61.4|64.8|92
"27"|"MAHARASHTRA"|"514"|"Jalna"|"Rural"|32.9|67.1|71.7|94.9
"27"|"MAHARASHTRA"|"514"|"Jalna"|"Urban"|64.6|35.4|33.8|79
"27"|"MAHARASHTRA"|"515"|"Aurangabad"|"Total"|57.3|42.7|53.1|66.6
"27"|"MAHARASHTRA"|"515"|"Aurangabad"|"Rural"|39.8|60.2|81.1|93.5
"27"|"MAHARASHTRA"|"515"|"Aurangabad"|"Urban"|80.4|19.6|16.1|31.1
"27"|"MAHARASHTRA"|"516"|"Nashik"|"Total"|58.5|41.5|54|69
"27"|"MAHARASHTRA"|"516"|"Nashik"|"Rural"|42.1|57.9|71.6|94
"27"|"MAHARASHTRA"|"516"|"Nashik"|"Urban"|79.4|20.6|31.6|37
"27"|"MAHARASHTRA"|"517"|"Thane"|"Total"|71.9|28.1|34.7|37.2
"27"|"MAHARASHTRA"|"517"|"Thane"|"Rural"|36.3|63.7|61.6|86.7
"27"|"MAHARASHTRA"|"517"|"Thane"|"Urban"|81.8|18.2|27.2|23.6
"27"|"MAHARASHTRA"|"518"|"Mumbai Suburban"|"Total"|77.2|22.8|47.2|20.8
"27"|"MAHARASHTRA"|"518"|"Mumbai Suburban"|"Urban"|77.2|22.8|47.2|20.8
"27"|"MAHARASHTRA"|"519"|"Mumbai"|"Total"|84.9|15.1|34.8|10.5
"27"|"MAHARASHTRA"|"519"|"Mumbai"|"Urban"|84.9|15.1|34.8|10.5
"27"|"MAHARASHTRA"|"520"|"Raigarh"|"Total"|56.8|43.2|38.9|63.4
"27"|"MAHARASHTRA"|"520"|"Raigarh"|"Rural"|40.8|59.2|49.7|80.2
"27"|"MAHARASHTRA"|"520"|"Raigarh"|"Urban"|84.2|15.8|20.4|34.6
"27"|"MAHARASHTRA"|"521"|"Pune"|"Total"|75.9|24.1|27.7|37.2
"27"|"MAHARASHTRA"|"521"|"Pune"|"Rural"|53.6|46.4|39.2|78.1
"27"|"MAHARASHTRA"|"521"|"Pune"|"Urban"|88.3|11.7|21.4|14.3
"27"|"MAHARASHTRA"|"522"|"Ahmadnagar"|"Total"|53.6|46.4|54.7|84.8
"27"|"MAHARASHTRA"|"522"|"Ahmadnagar"|"Rural"|46.3|53.7|61.4|93.7
"27"|"MAHARASHTRA"|"522"|"Ahmadnagar"|"Urban"|82|18|28.6|49.9
"27"|"MAHARASHTRA"|"523"|"Bid"|"Total"|38.5|61.5|75.6|94.4
"27"|"MAHARASHTRA"|"523"|"Bid"|"Rural"|30.9|69.1|85.1|96.6
"27"|"MAHARASHTRA"|"523"|"Bid"|"Urban"|72.9|27.1|32.9|84.4
"27"|"MAHARASHTRA"|"524"|"Latur"|"Total"|48.9|51.1|63.1|94.2
"27"|"MAHARASHTRA"|"524"|"Latur"|"Rural"|39.2|60.8|75.7|96.3
"27"|"MAHARASHTRA"|"524"|"Latur"|"Urban"|79.3|20.7|23.7|87.4
"27"|"MAHARASHTRA"|"525"|"Osmanabad"|"Total"|42.6|57.4|73.1|94.6
"27"|"MAHARASHTRA"|"525"|"Osmanabad"|"Rural"|38.3|61.7|78.5|95.7
"27"|"MAHARASHTRA"|"525"|"Osmanabad"|"Urban"|66.3|33.7|43.1|88.6
"27"|"MAHARASHTRA"|"526"|"Solapur"|"Total"|49.8|50.2|59.7|78.9
"27"|"MAHARASHTRA"|"526"|"Solapur"|"Rural"|41.7|58.3|68.4|90.9
"27"|"MAHARASHTRA"|"526"|"Solapur"|"Urban"|67.1|32.9|41.4|53.7
"27"|"MAHARASHTRA"|"527"|"Satara"|"Total"|65.5|34.5|29.3|81.7
"27"|"MAHARASHTRA"|"527"|"Satara"|"Rural"|61|39|30.5|88.7
"27"|"MAHARASHTRA"|"527"|"Satara"|"Urban"|84.6|15.4|24.9|51.9
"27"|"MAHARASHTRA"|"528"|"Ratnagiri"|"Total"|46.8|53.2|31|80.1
"27"|"MAHARASHTRA"|"528"|"Ratnagiri"|"Rural"|40|60|33.3|85
"27"|"MAHARASHTRA"|"528"|"Ratnagiri"|"Urban"|84.9|15.1|18.5|53.1
"27"|"MAHARASHTRA"|"529"|"Sindhudurg"|"Total"|54.6|45.4|24.4|86.4
"27"|"MAHARASHTRA"|"529"|"Sindhudurg"|"Rural"|51.4|48.6|25.8|89
"27"|"MAHARASHTRA"|"529"|"Sindhudurg"|"Urban"|78.3|21.7|13.4|67.4
"27"|"MAHARASHTRA"|"530"|"Kolhapur"|"Total"|74.5|25.5|26.2|87.2
"27"|"MAHARASHTRA"|"530"|"Kolhapur"|"Rural"|69.6|30.4|26.1|92.3
"27"|"MAHARASHTRA"|"530"|"Kolhapur"|"Urban"|84.9|15.1|26.5|76.6
"27"|"MAHARASHTRA"|"531"|"Sangli"|"Total"|64.8|35.2|36.5|85.9
"27"|"MAHARASHTRA"|"531"|"Sangli"|"Rural"|59.7|40.3|40|91.8
"27"|"MAHARASHTRA"|"531"|"Sangli"|"Urban"|79.2|20.8|26.2|69.1
"28"|"ANDHRA PRADESH"|"532"|"Adilabad"|"Total"|35.2|64.8|72.1|88.1
"28"|"ANDHRA PRADESH"|"532"|"Adilabad"|"Rural"|25.8|74.2|86.9|95.6
"28"|"ANDHRA PRADESH"|"532"|"Adilabad"|"Urban"|60.5|39.5|32.2|67.9
"28"|"ANDHRA PRADESH"|"533"|"Nizamabad"|"Total"|41.1|58.9|61.7|84.4
"28"|"ANDHRA PRADESH"|"533"|"Nizamabad"|"Rural"|36.9|63.1|71.6|88.6
"28"|"ANDHRA PRADESH"|"533"|"Nizamabad"|"Urban"|56.1|43.9|25.2|69.5
"28"|"ANDHRA PRADESH"|"534"|"Karimnagar"|"Total"|64.6|35.4|56.7|82.6
"28"|"ANDHRA PRADESH"|"534"|"Karimnagar"|"Rural"|61.4|38.6|67.4|91.6
"28"|"ANDHRA PRADESH"|"534"|"Karimnagar"|"Urban"|74.7|25.3|22.2|53.6
"28"|"ANDHRA PRADESH"|"535"|"Medak"|"Total"|41.7|58.3|58.7|78.2
"28"|"ANDHRA PRADESH"|"535"|"Medak"|"Rural"|34.6|65.4|70.2|86.8
"28"|"ANDHRA PRADESH"|"535"|"Medak"|"Urban"|65.2|34.8|20.8|49.5
"28"|"ANDHRA PRADESH"|"536"|"Hyderabad"|"Total"|92.4|7.6|2.7|3.5
"28"|"ANDHRA PRADESH"|"536"|"Hyderabad"|"Urban"|92.4|7.6|2.7|3.5
"28"|"ANDHRA PRADESH"|"537"|"Rangareddy"|"Total"|71.8|28.2|21.2|32.8
"28"|"ANDHRA PRADESH"|"537"|"Rangareddy"|"Rural"|41|59|58.3|75.7
"28"|"ANDHRA PRADESH"|"537"|"Rangareddy"|"Urban"|83.7|16.3|6.9|16.2
"28"|"ANDHRA PRADESH"|"538"|"Mahbubnagar"|"Total"|33.2|66.8|75.6|90.7
"28"|"ANDHRA PRADESH"|"538"|"Mahbubnagar"|"Rural"|28.1|71.9|83.7|95
"28"|"ANDHRA PRADESH"|"538"|"Mahbubnagar"|"Urban"|64.1|35.9|26.7|64.5
"28"|"ANDHRA PRADESH"|"539"|"Nalgonda"|"Total"|39.7|60.3|61.7|91.7
"28"|"ANDHRA PRADESH"|"539"|"Nalgonda"|"Rural"|35.7|64.3|70|95.4
"28"|"ANDHRA PRADESH"|"539"|"Nalgonda"|"Urban"|58.2|41.8|23|74
"28"|"ANDHRA PRADESH"|"540"|"Warangal"|"Total"|52|48|61.7|90.4
"28"|"ANDHRA PRADESH"|"540"|"Warangal"|"Rural"|46.6|53.4|73.3|96.5
"28"|"ANDHRA PRADESH"|"540"|"Warangal"|"Urban"|66.9|33.1|29.5|73.3
"28"|"ANDHRA PRADESH"|"541"|"Khammam"|"Total"|47.4|52.6|53|89.9
"28"|"ANDHRA PRADESH"|"541"|"Khammam"|"Rural"|43.3|56.7|64|96
"28"|"ANDHRA PRADESH"|"541"|"Khammam"|"Urban"|61.6|38.4|15.7|68.8
"28"|"ANDHRA PRADESH"|"542"|"Srikakulam"|"Total"|15.6|84.4|79.1|92.1
"28"|"ANDHRA PRADESH"|"542"|"Srikakulam"|"Rural"|11|89|87.4|95.3
"28"|"ANDHRA PRADESH"|"542"|"Srikakulam"|"Urban"|39.8|60.2|35|75.8
"28"|"ANDHRA PRADESH"|"543"|"Vizianagaram"|"Total"|15.9|84.1|78.2|89.1
"28"|"ANDHRA PRADESH"|"543"|"Vizianagaram"|"Rural"|8.9|91.1|89.5|94.4
"28"|"ANDHRA PRADESH"|"543"|"Vizianagaram"|"Urban"|43.5|56.5|34.3|68.2
"28"|"ANDHRA PRADESH"|"544"|"Visakhapatnam"|"Total"|34.1|65.9|49.5|76.6
"28"|"ANDHRA PRADESH"|"544"|"Visakhapatnam"|"Rural"|9.5|90.5|79.2|95.6
"28"|"ANDHRA PRADESH"|"544"|"Visakhapatnam"|"Urban"|60.6|39.4|17.7|56.2
"28"|"ANDHRA PRADESH"|"545"|"East Godavari"|"Total"|43.6|56.4|43.8|86.9
"28"|"ANDHRA PRADESH"|"545"|"East Godavari"|"Rural"|37.2|62.8|53.5|92.9
"28"|"ANDHRA PRADESH"|"545"|"East Godavari"|"Urban"|63.4|36.6|13.5|68.3
"28"|"ANDHRA PRADESH"|"546"|"West Godavari"|"Total"|55.1|44.9|36|89.8
"28"|"ANDHRA PRADESH"|"546"|"West Godavari"|"Rural"|51.4|48.6|41.6|92.4
"28"|"ANDHRA PRADESH"|"546"|"West Godavari"|"Urban"|71.1|28.9|11.8|78.9
"28"|"ANDHRA PRADESH"|"547"|"Krishna"|"Total"|49.9|50.1|30.8|79.7
"28"|"ANDHRA PRADESH"|"547"|"Krishna"|"Rural"|32.8|67.2|44.6|94.7
"28"|"ANDHRA PRADESH"|"547"|"Krishna"|"Urban"|77|23|8.5|55.7
"28"|"ANDHRA PRADESH"|"548"|"Guntur"|"Total"|43.1|56.9|41.4|86.7
"28"|"ANDHRA PRADESH"|"548"|"Guntur"|"Rural"|32.6|67.4|54|94.1
"28"|"ANDHRA PRADESH"|"548"|"Guntur"|"Urban"|65.4|34.6|14.5|70.7
"28"|"ANDHRA PRADESH"|"549"|"Prakasam"|"Total"|23|77|63.1|92.1
"28"|"ANDHRA PRADESH"|"549"|"Prakasam"|"Rural"|18.2|81.8|72.6|94.2
"28"|"ANDHRA PRADESH"|"549"|"Prakasam"|"Urban"|43.4|56.6|23.5|83.2
"28"|"ANDHRA PRADESH"|"550"|"Sri Potti Sriramulu Nellore"|"Total"|43.9|56.1|61.3|85.2
"28"|"ANDHRA PRADESH"|"550"|"Sri Potti Sriramulu Nellore"|"Rural"|36.5|63.5|75.1|91.9
"28"|"ANDHRA PRADESH"|"550"|"Sri Potti Sriramulu Nellore"|"Urban"|64.4|35.6|23.5|66.8
"28"|"ANDHRA PRADESH"|"551"|"Y.S.R."|"Total"|33.9|66.1|56.6|75.3
"28"|"ANDHRA PRADESH"|"551"|"Y.S.R."|"Rural"|25.7|74.3|72.7|81.7
"28"|"ANDHRA PRADESH"|"551"|"Y.S.R."|"Urban"|51.3|48.7|23.2|61.9
"28"|"ANDHRA PRADESH"|"552"|"Kurnool"|"Total"|25.9|74.1|60.8|80.8
"28"|"ANDHRA PRADESH"|"552"|"Kurnool"|"Rural"|15.2|84.8|73.3|84.7
"28"|"ANDHRA PRADESH"|"552"|"Kurnool"|"Urban"|53.3|46.7|29|70.7
"28"|"ANDHRA PRADESH"|"553"|"Anantapur"|"Total"|23.4|76.6|65.7|80.3
"28"|"ANDHRA PRADESH"|"553"|"Anantapur"|"Rural"|16|84|78.6|86.4
"28"|"ANDHRA PRADESH"|"553"|"Anantapur"|"Urban"|43.3|56.7|31.5|64.2
"28"|"ANDHRA PRADESH"|"554"|"Chittoor"|"Total"|33.5|66.5|63.9|78.6
"28"|"ANDHRA PRADESH"|"554"|"Chittoor"|"Rural"|26.3|73.7|81.2|88
"28"|"ANDHRA PRADESH"|"554"|"Chittoor"|"Urban"|51.3|48.7|21.4|55.7
"29"|"KARNATAKA"|"555"|"Belgaum"|"Total"|35.3|64.7|67.9|86.6
"29"|"KARNATAKA"|"555"|"Belgaum"|"Rural"|24.2|75.8|82.1|95.2
"29"|"KARNATAKA"|"555"|"Belgaum"|"Urban"|66.1|33.9|28.9|62.6
"29"|"KARNATAKA"|"556"|"Bagalkot "|"Total"|28.8|71.2|81.7|88.4
"29"|"KARNATAKA"|"556"|"Bagalkot "|"Rural"|20.7|79.3|93.1|96.1
"29"|"KARNATAKA"|"556"|"Bagalkot "|"Urban"|45.6|54.4|58.3|73
"29"|"KARNATAKA"|"557"|"Bijapur"|"Total"|25.8|74.2|82.3|86.2
"29"|"KARNATAKA"|"557"|"Bijapur"|"Rural"|14.8|85.2|95.2|97.7
"29"|"KARNATAKA"|"557"|"Bijapur"|"Urban"|60.6|39.4|41.5|49.9
"29"|"KARNATAKA"|"558"|"Bidar"|"Total"|29.4|70.6|79|90.8
"29"|"KARNATAKA"|"558"|"Bidar"|"Rural"|20.1|79.9|91.8|95.9
"29"|"KARNATAKA"|"558"|"Bidar"|"Urban"|58.3|41.7|39.1|75
"29"|"KARNATAKA"|"559"|"Raichur"|"Total"|24.1|75.9|80.6|89.5
"29"|"KARNATAKA"|"559"|"Raichur"|"Rural"|15.6|84.4|90.5|96.3
"29"|"KARNATAKA"|"559"|"Raichur"|"Urban"|47.7|52.3|52.8|70.4
"29"|"KARNATAKA"|"560"|"Koppal"|"Total"|22.7|77.3|81.8|95.1
"29"|"KARNATAKA"|"560"|"Koppal"|"Rural"|19.3|80.7|88.3|95.8
"29"|"KARNATAKA"|"560"|"Koppal"|"Urban"|38.6|61.4|52.1|91.8
"29"|"KARNATAKA"|"561"|"Gadag"|"Total"|29.6|70.4|79.8|89.2
"29"|"KARNATAKA"|"561"|"Gadag"|"Rural"|21.4|78.6|91.3|91.3
"29"|"KARNATAKA"|"561"|"Gadag"|"Urban"|44.2|55.8|59.5|85.5
"29"|"KARNATAKA"|"562"|"Dharwad"|"Total"|57.3|42.7|43.9|59.6
"29"|"KARNATAKA"|"562"|"Dharwad"|"Rural"|29.4|70.6|78.1|91.6
"29"|"KARNATAKA"|"562"|"Dharwad"|"Urban"|77.8|22.2|18.6|36
"29"|"KARNATAKA"|"563"|"Uttara Kannada"|"Total"|58.3|41.7|41.3|91
"29"|"KARNATAKA"|"563"|"Uttara Kannada"|"Rural"|52|48|50.1|94.5
"29"|"KARNATAKA"|"563"|"Uttara Kannada"|"Urban"|73.6|26.4|19.9|82.4
"29"|"KARNATAKA"|"564"|"Haveri"|"Total"|28.2|71.8|64.6|93.4
"29"|"KARNATAKA"|"564"|"Haveri"|"Rural"|20.9|79.1|72.9|96.3
"29"|"KARNATAKA"|"564"|"Haveri"|"Urban"|54|46|34.8|82.9
"29"|"KARNATAKA"|"565"|"Bellary"|"Total"|34.2|65.8|68.5|79.5
"29"|"KARNATAKA"|"565"|"Bellary"|"Rural"|18.6|81.4|88.3|94.9
"29"|"KARNATAKA"|"565"|"Bellary"|"Urban"|58|42|38.3|55.7
"29"|"KARNATAKA"|"566"|"Chitradurga"|"Total"|24.5|75.5|71.6|91.3
"29"|"KARNATAKA"|"566"|"Chitradurga"|"Rural"|17.6|82.4|81.7|96.7
"29"|"KARNATAKA"|"566"|"Chitradurga"|"Urban"|51.6|48.4|31.9|70.2
"29"|"KARNATAKA"|"567"|"Davanagere"|"Total"|30|70|55|78.3
"29"|"KARNATAKA"|"567"|"Davanagere"|"Rural"|16.8|83.2|70.7|94.6
"29"|"KARNATAKA"|"567"|"Davanagere"|"Urban"|57.2|42.8|22.7|44.6
"29"|"KARNATAKA"|"568"|"Shimoga"|"Total"|45|55|30.4|85.2
"29"|"KARNATAKA"|"568"|"Shimoga"|"Rural"|34.2|65.8|39.9|95.5
"29"|"KARNATAKA"|"568"|"Shimoga"|"Urban"|64.1|35.9|13.3|67
"29"|"KARNATAKA"|"569"|"Udupi"|"Total"|75.3|24.7|12.9|92.6
"29"|"KARNATAKA"|"569"|"Udupi"|"Rural"|71.6|28.4|16.6|95.4
"29"|"KARNATAKA"|"569"|"Udupi"|"Urban"|84.2|15.8|4.1|86.1
"29"|"KARNATAKA"|"570"|"Chikmagalur"|"Total"|39.7|60.3|39.1|92.3
"29"|"KARNATAKA"|"570"|"Chikmagalur"|"Rural"|33.3|66.7|46.3|95.1
"29"|"KARNATAKA"|"570"|"Chikmagalur"|"Urban"|64.1|35.9|11.7|81.8
"29"|"KARNATAKA"|"571"|"Tumkur"|"Total"|25.7|74.3|68.6|91.2
"29"|"KARNATAKA"|"571"|"Tumkur"|"Rural"|16.1|83.9|82.2|97.1
"29"|"KARNATAKA"|"571"|"Tumkur"|"Urban"|59.7|40.3|20.8|70.3
"29"|"KARNATAKA"|"572"|"Bangalore"|"Total"|76.8|23.2|6.1|22.9
"29"|"KARNATAKA"|"572"|"Bangalore"|"Rural"|41.3|58.7|26.2|78.7
"29"|"KARNATAKA"|"572"|"Bangalore"|"Urban"|80.2|19.8|4.3|17.6
"29"|"KARNATAKA"|"573"|"Mandya"|"Total"|37.7|62.3|63.3|87.8
"29"|"KARNATAKA"|"573"|"Mandya"|"Rural"|30.1|69.9|72.9|94.1
